Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
101906;Tata Monthly Income Fund Growth;17.6184;17.4422;17.6184;06-Aug-2009
101548;Tata Short Term Bond Fund - App Option;16.7087;16.7087;16.7087;06-Aug-2009
101547;Tata Short Term Bond Fund - Reg Income Option;11.9804;11.9804;11.9804;06-Aug-2009
106130;Tata Treasury Manager Fund High Investment Plan Daily Dividend;1009.4394;1009.4394;1009.4394;06-Aug-2009
106129;Tata Treasury Manager Fund High Investment Plan Growth;1186.2982;1186.2982;1186.2982;06-Aug-2009
106132;Tata Treasury Manager Fund High Investment Plan Monthly Dividend;1002.1090;1002.1090;1002.1090;06-Aug-2009
106131;Tata Treasury Manager Fund High Investment Plan Weekly Dividend;1010.9299;1010.9299;1010.9299;06-Aug-2009
106128;Tata Treasury Manager Fund Retail Investment Plan Growth;1185.8308;1185.8308;1185.8308;06-Aug-2009
106123;Tata Treasury Manager Fund Retail Investment Plan Monthly Dividend;1002.5927;1002.5927;1002.5927;06-Aug-2009
106133;Tata Treasury Manager Fund Super High Investment Plan Daily Dividend;1010.3171;1010.3171;1010.3171;06-Aug-2009
106136;Tata Treasury Manager Fund Super High Investment Plan Growth;1015.7158;1015.7158;1015.7158;06-Aug-2009
106134;Tata Treasury Manager Fund Super High Investment Plan Weekly Dividend;1000.2040;1000.2040;1000.2040;06-Aug-2009
101113;Taurus Income Fund-Dividend;14.8654;14.5681;14.8654;06-Aug-2009
101114;Taurus Income Fund-Growth;15.3243;15.0178;15.3243;06-Aug-2009
111438;Taurus Short Term Bond  Fund - Retail Weekly Div;10.0170;10.0069;10.0170;06-Aug-2009
111441;Taurus Short Term Bond Fund - Institutional Daily Div;10.0095;9.9995;10.0095;06-Aug-2009
111439;Taurus Short Term Bond Fund - Institutional Growth;10.4356;10.4251;10.4356;06-Aug-2009
111442;Taurus Short Term Bond Fund - Institutional Weekly Div;10.0171;10.0071;10.0171;06-Aug-2009
111435;Taurus Short Term Bond Fund - Retail Growth;10.4194;10.4090;10.4194;06-Aug-2009
111437;Taurus Short Term Bond Fund - Retails Daily Div;10.0095;9.9995;10.0095;06-Aug-2009
111445;Taurus Short Term Bond Fund - SI Daily Dividend;10.0095;10.0095;10.0095;06-Aug-2009
111443;Taurus Short Term Bond Fund - SI Growth;10.4540;10.4540;10.4540;06-Aug-2009
111446;Taurus Short Term Bond Fund - SI Weekly Dividend;10.0178;10.0178;10.0178;06-Aug-2009
100648;UTI - CRTS 81 - Dividend Option;114.0612;114.0612;114.0612;06-Aug-2009
104588;UTI - CRTS 81 - Growth Option;142.107;142.107;142.107;06-Aug-2009
101608;UTI - MIS-Growth;17.4339;17.4339;17.4339;06-Aug-2009
101607;UTI - MIS-Income;11.73;11.73;11.73;06-Aug-2009
102534;UTI - MIS-ADVANTAGE-FLEXI DIVIDEND;17.8651;17.8651;17.8651;06-Aug-2009
102535;UTI - MIS-ADVANTAGE-GROWTH;17.8669;17.8669;17.8669;06-Aug-2009
102536;UTI - MIS-ADVANTAGE-MONTHLY DIVIDEND;12.8343;12.8343;12.8343;06-Aug-2009
102533;UTI - MIS-ADVANTAGE-MONTHLY PAYMENT;17.8708;17.8708;17.8708;06-Aug-2009
100682;UTI - Retirement Benefit Pension Fund;20.3123;20.3123;20.3123;06-Aug-2009
106383;UTI - Short Term Income Fund - Dividend Option;11.6859;11.6859;11.6859;06-Aug-2009
106384;UTI - Short Term Income Fund - Growth Option;15.1267;15.1267;15.1267;06-Aug-2009
106980;UTI - Short Term Income Fund -Institutional Dividend Option;9.9974;9.9974;9.9974;06-Aug-2009
106624;UTI - Short Term Income Fund -Institutional Growth Option;10.1322;10.1322;10.1322;06-Aug-2009
100646;UTI - Unit Linked Insurance Plan;16.8444;16.8444;16.8444;06-Aug-2009
100741;UTI Bond Fund-Growth (for rep. After 6 months- No Load);25.8125;25.8125;25.8125;06-Aug-2009
100742;UTI Bond Fund-Income (for rep. Within 3 months);11.2978;11.2978;11.2978;06-Aug-2009
100678;UTI C C BALANCED FUND;14.1704;14.1704;14.1704;06-Aug-2009
102267;UTI CC-BOND-Growth;13.3839;13.3839;13.3839;06-Aug-2009
102266;UTI CC-BOND-Income;13.384;13.384;13.384;06-Aug-2009
112067;UTI Mahila Unit Scheme - Dividend Option;35.4752;35.4752;35.4752;06-Aug-2009
112066;UTI Mahila Unit Scheme - Growth Option;35.4752;35.4752;35.4752;06-Aug-2009
105658;UTI - Treasury Advantage  Fund - Institutional Monthly Dividend Option;1000.4341;1000.4341;1000.4341;06-Aug-2009
105659;UTI - Treasury Advantage Fund  - Retail Weekly Dividend Option;1028.9451;1028.9451;1028.9451;06-Aug-2009
102541;UTI - Treasury Advantage Fund -  Quarterly Dividend Option;1277.4769;1277.4769;1277.4769;06-Aug-2009
102538;UTI - Treasury Advantage Fund - Annaul Dividend Option;1224.8505;1224.8505;1224.8505;06-Aug-2009
102539;UTI - Treasury Advantage Fund - Bonus Option;1519.5278;1519.5278;1519.5278;06-Aug-2009
102540;UTI - Treasury Advantage Fund - Growth Option;2279.538;2279.538;2279.538;06-Aug-2009
102545;UTI - Treasury Advantage Fund - Institutional-Bonus Option;1404.3271;1404.3271;1404.3271;06-Aug-2009
105605;UTI - Treasury Advantage Fund - Institutional-Daily Dividend;1000.214;1000.214;1000.214;06-Aug-2009
102544;UTI - Treasury Advantage Fund - Institutional-Growth;1200.1016;1200.1016;1200.1016;06-Aug-2009
105627;UTI - Treasury Advantage Fund - Institutional-weekly Dividend;1001.0958;1001.0958;1001.0958;06-Aug-2009
105670;UTI - Treasury Advantage Fund - Retail Monthly Dividend Option;1022.4649;1022.4649;1022.4649;06-Aug-2009
105578;UTI - Treasury Advantage Fund-  Daily Dividend Option;1034.2491;1034.2491;1034.2491;06-Aug-2009
105601;AIG India Equity Fund- Institutional Plan- Dividend Option;9.795;9.746;9.795;06-Aug-2009
105600;AIG India Equity Fund- Regular Plan- Dividend Option;9.664;9.567;9.664;06-Aug-2009
105598;AIG India Equity Fund- Regular Plan- Growth Option;9.664;9.567;9.664;06-Aug-2009
107407;AIG Infrastructure and Economic Reform Fund - Institutional Plan-Dividend;7.383;7.346;7.383;06-Aug-2009
107406;AIG Infrastructure and Economic Reform Fund - Institutional Plan-Growth;7.383;7.346;7.383;06-Aug-2009
107408;AIG Infrastructure and Economic Reform Fund - Regular Plan-Dividend;7.313;7.240;7.313;06-Aug-2009
107405;AIG Infrastructure and Economic Reform Fund - Regular Plan-Growth;7.313;7.240;7.313;06-Aug-2009
100069;BARODA PIONEER DIVERSIFIED FUND;35.17;34.82;35.17;06-Aug-2009
103602;BARODA PIONEER GLOBAL FUND-Dividend;13.17;13.04;13.17;06-Aug-2009
103601;BARODA PIONEER GLOBAL FUND-Growth;13.19;13.06;13.19;06-Aug-2009
102021;BARODA PIONEER GROWTH FUND-Dividend Plan;24.42;24.18;24.42;06-Aug-2009
102020;BARODA PIONEER GROWTH FUND-Growth Plan;43.36;42.93;43.36;06-Aug-2009
103237;Benchmark Derivative Fund - Dividend Plan;1070.4192;1070.4192;1070.4192;06-Aug-2009
100676;Benchmark Derivative Fund - Growth Plan;1361.1325;1361.1325;1361.1325;06-Aug-2009
106837;Benchmark Equity & Derivatives Opportunities Fund - Dividend Plan;10.7773;10.6965;10.7773;06-Aug-2009
106836;Benchmark Equity & Derivatives Opportunities Fund - Growth;11.2473;11.1629;11.2473;06-Aug-2009
111674;Benchmark S&P CNX 500 Fund - Dividend;16.3237;16.0788;16.3237;06-Aug-2009
111673;Benchmark S&P CNX 500 Fund - Growth;16.3262;16.0813;16.3262;06-Aug-2009
106858;PSU Bank Benchmark Exchange Traded Scheme (PSU Bank BeES);274.9512;274.9512;274.9512;06-Aug-2009
111832;Shariah BeES;109.7117;109.7117;109.7117;06-Aug-2009
110599;Bharti AXA Equity Fund Eco Plan- Growth;15.10;14.95;15.10;06-Aug-2009
110601;Bharti AXA Equity Fund Eco Plan-Bonus;15.10;14.95;15.10;06-Aug-2009
110604;Bharti AXA Equity Fund Eco Plan-Quarterly Dividend;14.61;14.46;14.61;06-Aug-2009
110608;Bharti AXA Equity Fund Eco Plan-Regular Dividend;14.13;13.99;14.13;06-Aug-2009
110603;Bharti AXA Equity Fund Regular Plan- Growth;15.07;14.92;15.07;06-Aug-2009
110598;Bharti AXA Equity Fund Regular Plan- Quarterly Dividend;14.59;14.44;14.59;06-Aug-2009
110607;Bharti AXA Equity Fund Regular Plan- Regular Dividend;14.10;13.96;14.10;06-Aug-2009
110606;Bharti AXA Equity Fund Regular Plan-Bonus;15.07;14.92;15.07;06-Aug-2009
103169;Birla Sun Life  Buy India Fund-Plan A(Divivdend);21.04;20.83;21.04;06-Aug-2009
103170;Birla Sun Life  Buy India Fund-Plan B(Growth);29.95;29.65;29.95;06-Aug-2009
100034;Birla Sun Life Advantage Fund-Plan A (Dividend);88.07;87.19;88.07;06-Aug-2009
100033;Birla Sun Life Advantage Fund-Plan B (Growth);129.12;127.83;129.12;06-Aug-2009
103171;Birla Sun Life Basic Industries Fund-Plan A(Dividend);25.63;25.37;25.63;06-Aug-2009
103172;Birla Sun Life Basic Industries Fund-Plan B(Growth);79.92;79.12;79.92;06-Aug-2009
106271;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-DIVIDEND;11.4320;11.4320;11.4320;06-Aug-2009
106272;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-GROWTH;11.4320;11.4320;11.4320;06-Aug-2009
111348;Birla Sun Life Commodities Equities Fund Global Agri Plan -Retail Dividend;13.7520;13.6145;13.7520;06-Aug-2009
111349;Birla Sun Life Commodities Equities Fund Global Agri Plan -Retail Growth;13.7520;13.6145;13.7520;06-Aug-2009
111352;Birla Sun Life Commodities Equities Fund Global Multi Commodity Plan -Retail Dividend;11.5814;11.4656;11.5814;06-Aug-2009
111353;Birla Sun Life Commodities Equities Fund Global Multi Commodity Plan -Retail Growth;11.5814;11.4656;11.5814;06-Aug-2009
111344;Birla Sun Life Commodities Equities Fund Global Precious Metals Plan -Retail Dividend;10.8022;10.6942;10.8022;06-Aug-2009
111346;Birla Sun Life Commodities Equities Fund Global Precious Metals Plan -Retail Growth;10.8022;10.6942;10.8022;06-Aug-2009
101737;Birla Sun Life Dividend Yield Plus-Plan A (Dividend);11.77;11.65;11.77;06-Aug-2009
101738;Birla Sun Life Dividend Yield Plus-Plan B (Growth);57.20;56.63;57.20;06-Aug-2009
112085;BIRLA SUN LIFE ENHANCED ARBITRAGE FUND - INSTITUTIONAL PLAN - DIVIDEND;10.0407;9.9654;10.0407;06-Aug-2009
112087;BIRLA SUN LIFE ENHANCED ARBITRAGE FUND - RETAIL PLAN - DIVIDEND;10.0397;9.9644;10.0397;06-Aug-2009
112088;BIRLA SUN LIFE ENHANCED ARBITRAGE FUND - RETAIL PLAN - GROWTH;10.0397;9.9644;10.0397;06-Aug-2009
103165;Birla Sun Life Equity Fund-Plan A(Dividend);66.98;66.31;66.98;06-Aug-2009
103166;Birla Sun Life Equity Fund-Plan B(Growth);207.82;205.74;207.82;06-Aug-2009
103173;Birla Sun Life Frontline Equity Fund-Plan A (Divivdend);19.93;19.73;19.93;06-Aug-2009
103174;Birla Sun Life Frontline Equity Fund-Plan A (Growth);67.42;66.75;67.42;06-Aug-2009
101313;Birla Sun Life Index Fund-Plan A (Dividend);17.7411;17.3863;17.7411;06-Aug-2009
101314;Birla Sun Life Index Fund-Plan B (Growth);45.8519;44.9349;45.8519;06-Aug-2009
103110;Birla Sun Life India Gennext Fund-Dividend Option;12.22;12.10;12.22;06-Aug-2009
103111;Birla Sun Life India Gennext Fund-Growth Option;17.47;17.30;17.47;06-Aug-2009
100065;Birla Sun Life India Opportunities Fund-Plan A (Dividend);17.27;17.10;17.27;06-Aug-2009
100066;Birla Sun Life India Opportunities Fund-Plan B (Growth);40.22;39.82;40.22;06-Aug-2009
103475;Birla Sun Life Infrastructure Fund-Plan A (Dividend);11.98;11.86;11.98;06-Aug-2009
103476;Birla Sun Life Infrastructure Fund-Plan A (Growth);14.05;13.91;14.05;06-Aug-2009
111956;Birla Sun Life Infrastructure Fund-Plan B (Dividend);10.09;9.99;10.09;06-Aug-2009
111955;Birla Sun Life Infrastructure Fund-Plan B (Growth);10.51;10.40;10.51;06-Aug-2009
106872;Birla Sun Life International Equity Fund Plan A- Dividend;8.2180;8.1358;8.2180;06-Aug-2009
106873;Birla Sun Life International Equity Fund Plan A- Growth;8.2180;8.1358;8.2180;06-Aug-2009
106875;Birla Sun Life International Equity Fund Plan B - Dividend;7.9025;7.8235;7.9025;06-Aug-2009
106876;Birla Sun Life International Equity Fund Plan B - Growth;7.9025;7.8235;7.9025;06-Aug-2009
101591;Birla Sun Life MIDCAP Fund-Plan A (Dividend);21.29;21.08;21.29;06-Aug-2009
101592;Birla Sun Life MIDCAP Fund-Plan A (Growth);82.16;81.34;82.16;06-Aug-2009
100063;Birla Sun Life MNC Fund-Plan A (Dividend);66.75;66.08;66.75;06-Aug-2009
100064;Birla Sun Life MNC Fund-Plan B (Growth);133.16;131.83;133.16;06-Aug-2009
103167;Birla Sun Life New Millenium Fund-Plan A(Divivdend);12.27;12.15;12.27;06-Aug-2009
103168;Birla Sun Life New Millenium Fund-Plan B(Growth);15.49;15.34;15.49;06-Aug-2009
107505;Birla Sun Life Special Situations Fund - Dividend;8.3607;8.2771;8.3607;06-Aug-2009
107504;Birla Sun Life Special Situations Fund - Growth;8.3607;8.2771;8.3607;06-Aug-2009
103308;Birla Sun Life Top 100 Fund -Dividend Option;14.3207;14.1775;14.3207;06-Aug-2009
103309;Birla Sun Life Top 100 Fund -Growth Option;17.4700;17.2953;17.4700;06-Aug-2009
102922;Canara Robeco Emerging Equities-BONUS PLAN;12.4700;12.4700;12.4700;06-Aug-2009
102920;Canara Robeco Emerging Equities-GROWTH PLAN;14.9000;14.9000;14.9000;06-Aug-2009
102921;Canara Robeco Emerging Equities-INCOME PLAN;10.2900;10.2900;10.2900;06-Aug-2009
101924;Canara Robeco Equity Diversified-Bonus;21.7000;21.7000;21.7000;06-Aug-2009
101922;Canara Robeco Equity Diversified-Growth;40.1100;40.1100;40.1100;06-Aug-2009
101923;Canara Robeco Equity Diversified-Income;21.6800;21.6800;21.6800;06-Aug-2009
103389;Canara Robeco Infrastructure-DIVIDEND;14.8100;14.8100;14.8100;06-Aug-2009
103390;Canara Robeco Infrastructure-GROWTH;18.5900;18.5900;18.5900;06-Aug-2009
102806;Canara Robeco Nifty Index-Dividend;16.1500;16.1500;16.1500;06-Aug-2009
102805;Canara Robeco Nifty Index-Growth;24.3300;24.3300;24.3300;06-Aug-2009
103540;DBS Chola Contra Fund-Cumulative Option;8.91;8.91;8.91;06-Aug-2009
103539;DBS Chola Contra Fund-Dividend Option;8.91;8.91;8.91;06-Aug-2009
103080;DBS Chola Global Advantage Fund.-Cumulative Option;9.63;9.63;9.63;06-Aug-2009
103079;DBS Chola Global Advantage Fund.-Dividend Option;6.68;6.68;6.68;06-Aug-2009
101132;DBS Chola Growth Fund-Cumulative;31.61;31.61;31.61;06-Aug-2009
101131;DBS Chola Growth Fund-Quarterly Dividend;14.93;14.93;14.93;06-Aug-2009
105577;DBS Chola Hedged Equity Fund - Cumulative;11.53;11.53;11.53;06-Aug-2009
105576;DBS Chola Hedged Equity Fund - Dividend;8.18;8.18;8.18;06-Aug-2009
102578;DBS Chola Mid Cap Fund-Cumulative;29.03;29.03;29.03;06-Aug-2009
102577;DBS Chola Mid Cap Fund-Dividend;16.75;16.75;16.75;06-Aug-2009
100716;DBS Chola Multi-Cap Fund-Cumulative Option;16.07;16.07;16.07;06-Aug-2009
100715;DBS Chola Multi-Cap Fund-Dividend Option;12.81;12.81;12.81;06-Aug-2009
100907;DBS Chola Opportunities Fund-Cumulative;35.35;35.35;35.35;06-Aug-2009
100906;DBS Chola Opportunities Fund-Regular Quarterly Dividend;15.49;15.49;15.49;06-Aug-2009
101628;DWS Alpha Equity Fund Reg Plan-Dividend;15.70;15.70;15.70;06-Aug-2009
101629;DWS Alpha Equity Fund Reg Plan-Growth;63.50;63.50;63.50;06-Aug-2009
111920;DWS Alpha Equity Fund Wealth Plan - Growth Option;13.24;13.24;13.24;06-Aug-2009
111919;DWS Alpha Equity Fund Wealth Plan -Dividend Option;11.10;11.10;11.10;06-Aug-2009
111917;DWS Investment Opportunity Fund DWS Investment Opportunity Fund Wealth Plan- Dividend Option Plan - Growth Option;13.91;13.91;13.91;06-Aug-2009
102203;DWS Investment Opportunity Fund Reg Plan - Dividend Option;23.41;23.41;23.41;06-Aug-2009
102204;DWS Investment Opportunity Fund Reg Plan - Growth Option;30.67;30.67;30.67;06-Aug-2009
111918;DWS Investment Opportunity Fund Wealth Plan- Dividend Option;10.61;10.61;10.61;06-Aug-2009
100080;DSP BlackRock Equity Fund - Regular Plan - Dividend;45.3640;44.9100;45.3640;06-Aug-2009
105875;DSP BlackRock Equity Fund - Regular Plan - Growth;11.8660;11.7470;11.8660;06-Aug-2009
105873;DSP BlackRock India T.I.G.E.R. Fund - Institutional Plan - Dividend;7.9860;7.9860;7.9860;06-Aug-2009
105874;DSP BlackRock India T.I.G.E.R. Fund - Institutional Plan - Growth;11.1820;11.1820;11.1820;06-Aug-2009
102434;DSP BlackRock India T.I.G.E.R. Fund - Regular Plan -  Growth;39.4010;39.0070;39.4010;06-Aug-2009
102435;DSP BlackRock India T.I.G.E.R. Fund - Regular Plan - Dividend;16.0650;15.9040;16.0650;06-Aug-2009
108209;DSP BlackRock Natural Resources And New Energy Fund - Institutional Plan - Growth;10.9950;10.9950;10.9950;06-Aug-2009
108202;DSP BlackRock Natural Resources And New Energy Fund - Regular - Growth;10.8640;10.7550;10.8640;06-Aug-2009
108203;DSP BlackRock Natural Resources And New Energy Fund - Regular Plan - Dividend;10.8640;10.7550;10.8640;06-Aug-2009
105870;DSP BlackRock Opportunities Fund - Institutional Plan - Dividend;7.7730;7.7730;7.7730;06-Aug-2009
105869;DSP BlackRock Opportunities Fund - Institutional Plan - Growth;7.7730;7.7730;7.7730;06-Aug-2009
103820;DSP BlackRock Opportunities Fund-Regular Plan - Dividend;24.9700;24.7200;24.9700;06-Aug-2009
103819;DSP BlackRock Opportunities Fund-Regular Plan - Growth;64.0540;63.4130;64.0540;06-Aug-2009
104482;DSP BlackRock Small and Mid Cap Fund - Regular Plan - Dividend;11.1250;11.0140;11.1250;06-Aug-2009
104481;DSP BlackRock Small and Mid Cap Fund - Regular Plan - Growth;11.1250;11.0140;11.1250;06-Aug-2009
107354;DSP BlackRock Technology.com   Fund - Regular Plan - Dividend;17.5350;17.3600;17.5350;06-Aug-2009
100090;DSP BlackRock Technology.com   Fund - Regular Plan - Growth;24.0160;23.7760;24.0160;06-Aug-2009
105871;DSP BlackRock Top 100 Equity Fund - Institutional  Plan - Dividend;10.6450;10.6450;10.6450;06-Aug-2009
105872;DSP BlackRock Top 100 Equity Fund - Institutional  Plan - Growth;10.6450;10.6450;10.6450;06-Aug-2009
101636;DSP BlackRock Top 100 Equity Fund - Regular Plan -  Dividend;17.5660;17.3900;17.5660;06-Aug-2009
101635;DSP BlackRock Top 100 Equity Fund - Regular Plan - Growth;78.1410;77.3600;78.1410;06-Aug-2009
111940;Edelweiss Diversified Growth Equity (E.D.G.E)  Fund -Plan A - Growth option;11.10;10.93;11.10;06-Aug-2009
111936;Edelweiss Diversified Growth Equity (E.D.G.E) Fund -Plan A - Dividend option;11.10;10.93;11.10;06-Aug-2009
111938;Edelweiss Diversified Growth Equity (E.D.G.E) Fund -Plan B - Dividend option;11.11;10.94;11.11;06-Aug-2009
111935;Edelweiss Diversified Growth Equity (E.D.G.E) Fund -Plan B - Growth option;11.11;10.94;11.11;06-Aug-2009
111939;Edelweiss Diversified Growth Equity (E.D.G.E) Fund -Plan C - Dividend option;11.12;10.90;11.12;06-Aug-2009
111937;Edelweiss Diversified Growth Equity (E.D.G.E) Fund -Plan C - Growth option;11.12;10.90;11.12;06-Aug-2009
112012;Edelweiss Nifty Enhancer Fund- Plan B-Growth Option;10.18;10.08;10.18;06-Aug-2009
112013;Edelweiss Nifty Enhancer Fund-Plan B- Dividend Option;10.18;10.08;10.18;06-Aug-2009
100630;Escorts Growth Plan-DIVIDEND OPTION;11.1107;11.1107;11.3607;06-Aug-2009
100631;Escorts Growth Plan-GROWTH OPTION;57.9010;57.9010;59.2038;06-Aug-2009
104515;Escorts High Yield Equity Plan - Bonus Option;10.4461;10.4461;10.7016;06-Aug-2009
104514;Escorts High Yield Equity Plan - Dividend Option;9.2005;9.2005;9.4075;06-Aug-2009
104513;Escorts High Yield Equity Plan - Growth Option;10.4479;10.4479;10.6830;06-Aug-2009
109274;Escorts Leading Sectors Fund - Dividend Option;9.1151;9.1151;9.1151;06-Aug-2009
109275;Escorts Leading Sectors Fund - Growth Option;9.1172;9.1172;9.1172;06-Aug-2009
101066;Escorts Opportunities Fund-Dividend;10.2666;10.2666;10.2666;06-Aug-2009
101065;Escorts Opportunities Fund-Growth;25.3555;25.3555;25.3555;06-Aug-2009
109831;Escorts Power & Energy Fund - Dividend Option;13.6682;13.6682;13.6682;06-Aug-2009
109830;Escorts Power & Energy Fund - Growth Option;15.2182;15.2182;15.2182;06-Aug-2009
102962;Fidelity Equity Fund-Dividend Option;16.696;16.529;16.696;06-Aug-2009
102961;Fidelity Equity Fund-Growth Option;25.056;24.805;25.056;06-Aug-2009
106570;Fidelity India Growth Fund - Dividend Option;8.734;8.647;8.734;06-Aug-2009
106569;Fidelity India Growth Fund - Growth Option;8.734;8.647;8.734;06-Aug-2009
103768;Fidelity India Special Situations Fund-Dividend Option;13.652;13.515;13.652;06-Aug-2009
103767;Fidelity India Special Situations Fund-Growth Option;13.652;13.515;13.652;06-Aug-2009
105803;Fidelity International Opportunities Fund - Dividend Option;9.858;9.759;9.858;06-Aug-2009
105802;Fidelity International Opportunities Fund - Growth Option;9.858;9.759;9.858;06-Aug-2009
110826;Fortis  Equity Fund-Dividend Plan;11.42;11.42;11.42;06-Aug-2009
110825;Fortis  Equity Fund-Growth Plan;28.20;28.20;28.20;06-Aug-2009
110741;Fortis China-India Fund-Regular Plan-Dividend Option;7.8674;7.8674;7.8674;06-Aug-2009
110742;Fortis China-India Fund-Regular Plan-Growth Option;7.8687;7.8687;7.8687;06-Aug-2009
110749;Fortis Dividend Yield Fund-Dividend Option;11.338;11.338;11.338;06-Aug-2009
110748;Fortis Dividend Yield Fund-Growth Option;12.419;12.419;12.419;06-Aug-2009
110848;Fortis Future  Leaders Fund-Dividend Option;6.586;6.586;6.586;06-Aug-2009
110847;Fortis Future  Leaders Fund-Growth Option;6.612;6.612;6.612;06-Aug-2009
110778;Fortis Opportunities Fund-Dividend;8.388;8.388;8.388;06-Aug-2009
