SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500166,GOODRICKE   ,B ,Q,87.60,92.00,86.00,87.25,87.25,90.55,230,18484,1652498.00,
500168,GOODYEAR (I),B ,Q,101.00,102.40,98.00,98.50,99.00,100.65,42,3629,363359.00,
531913,GOPAL IRON S,T ,Q,5.35,5.35,5.30,5.30,5.30,5.42,2,200,1065.00,
509148,GOVIND RUBB.,S ,Q,4.95,5.10,4.76,4.85,4.90,4.97,43,16908,83241.00,
530709,GOWRA LEASNG,B ,Q,11.53,11.53,11.53,11.53,11.53,10.99,1,10,115.00,
532482,GRANULES (I),S ,Q,44.60,45.40,44.50,44.65,44.65,44.70,35,4001,178948.00,
509488,GRAPHITE IN.,B ,Q,41.10,42.40,39.00,39.65,39.65,41.05,640,59412,2420049.00,
500300,GRASIM IND. ,A ,Q,1773.00,1847.00,1770.50,1803.20,1803.20,1770.85,2403,43914,79655916.00,
600300,GRASIMSL    ,A ,Q,1805.00,1865.00,1800.00,1826.20,1826.00,1791.15,41,75223,138086030.00,
505710,GRAUER& WEIL,S ,Q,40.00,41.60,40.00,41.30,41.30,39.80,36,3865,157329.00,
532015,GRAVITY (I) ,S ,Q,2.45,2.68,2.45,2.65,2.65,2.45,11,4003,10648.00,
500620,GREAT EASTE ,A ,Q,231.00,238.00,227.00,231.50,231.50,232.55,2102,192101,44464593.00,XD
532786,GREAT OFFSH ,B ,Q,277.00,287.00,270.00,272.80,272.80,274.40,3395,147848,41209922.00,
501455,GREAVES COTT,B ,Q,92.85,92.95,89.10,89.70,89.70,90.10,49,2351,214914.00,
526797,GREENPLY IND,B ,Q,69.05,70.15,69.05,70.00,70.00,69.95,3,167,11595.00,
532836,GREMAC INFRA,B ,Q,29.80,31.65,29.30,31.65,31.65,28.80,648,211789,6664886.00,
524642,GRIFFIN CHEM,Z ,Q,9.32,9.32,9.32,9.32,9.32,9.80,1,200,1864.00,
506076,GRIND NORTON,S ,Q,85.00,87.95,85.00,86.50,86.50,85.20,24,1575,134798.00,
511288,GRUH FINANCE,B ,Q,130.00,149.95,130.00,140.65,140.05,130.30,157,12618,1778427.00,
511543,GSB FINANCE ,B ,Q,4.54,4.54,4.54,4.54,4.54,4.71,1,100,454.00,
530469,GSL SECUR.  ,B ,Q,10.24,10.24,10.24,10.24,10.24,9.78,1,5,51.00,
532951,GSS AMERICA*,T ,Q,160.00,174.20,160.00,167.65,169.00,166.65,172,29329,5037950.00,
532775,GTL INFRAST ,A ,Q,32.60,33.40,31.75,32.05,32.05,32.20,3920,1380407,44971397.00,
500160,GTL LTD.    ,A ,Q,265.20,282.00,265.20,267.60,267.60,266.40,1709,42434,11604175.00,
500170,GTN INDUS   ,B ,Q,9.40,9.40,9.40,9.40,9.40,9.30,2,62,582.00,
532744,GTN TEXTILE ,B ,Q,7.34,7.34,6.60,6.90,6.75,6.36,4,175,1235.00,
509079,GUFIC BIO SC,B ,Q,4.50,4.50,4.20,4.25,4.25,4.36,16,4011,17081.00,
524226,GUJ AMB EXP ,B ,Q,18.00,18.20,17.25,17.95,17.45,17.75,35,3993,70966.00,
522217,GUJ APO IND ,B ,Q,72.65,74.05,71.00,71.70,71.70,71.65,109,4841,350624.00,
514386,GUJ COTEX   ,B ,Q,3.87,4.23,3.87,4.23,4.23,4.03,35,8260,34292.00,
532702,GUJ PETRONET,A ,Q,50.00,50.00,47.20,47.70,47.70,48.00,4865,1238244,59615371.00,
530001,GUJ.ALKALI  ,B ,Q,84.00,89.70,84.00,86.95,86.95,84.60,1527,165359,14422201.00,
523768,GUJ.BOROSIL ,B ,Q,8.65,9.30,8.65,9.20,9.00,9.00,24,6350,56409.00,
500173,GUJ.FLOURO  ,B ,Q,87.90,88.50,85.70,86.65,86.65,85.70,198,7797,675564.00,
531410,GUJ.FOILS   ,B ,Q,45.00,45.05,45.00,45.05,45.05,42.95,2,20,900.00,
523477,GUJ.GAS COMP,B ,Q,280.10,282.75,275.00,279.65,279.65,284.55,94,2668,747552.00,
507960,GUJ.HOTELS  ,S ,Q,47.60,51.90,47.00,51.50,51.50,49.00,47,4180,208328.00,
517300,GUJ.IND.POW.,B ,Q,69.00,73.00,67.75,68.15,68.15,66.65,3557,368853,26259519.00,
517372,GUJ.INTRUX  ,S ,Q,14.60,16.15,14.60,16.15,16.15,16.15,2,50,768.00,
531341,GUJ.INVESTA ,T ,Q,11.06,11.06,11.06,11.06,11.06,11.64,1,10,110.00,
500174,GUJ.LEASE   ,B ,Q,2.78,3.24,2.78,3.02,3.00,3.05,41,11754,35730.00,
532181,GUJ.MINERAL ,A ,Q,68.50,70.75,66.50,67.15,67.15,68.15,5384,792564,54541682.00,
500670,GUJ.NARMADA ,B ,Q,72.50,75.75,71.00,74.50,74.50,72.05,1616,306414,22695251.00,
512579,GUJ.NRE COKE,A ,Q,32.90,32.90,30.65,31.20,31.20,32.45,8166,2943143,93927122.00,
517288,GUJ.POLY-AVX,T ,Q,2.60,2.60,2.60,2.60,2.60,2.72,4,65,169.00,
509152,GUJ.RECLAIM ,T ,Q,370.00,370.00,370.00,370.00,370.00,373.15,1,50,18500.00,
518029,GUJ.SIDH.CEM,B ,Q,9.75,10.60,9.65,10.01,10.01,10.02,308,128001,1301955.00,
500690,GUJ.ST.FERT ,B ,Q,125.00,129.00,122.60,125.50,125.50,122.95,852,60897,7651198.00,
532160,GUJ.STAT.FIN,Z ,Q,3.83,3.83,3.83,3.83,3.83,3.68,1,100,383.00,
506879,GUJ.THEMIS. ,B ,Q,6.09,6.09,6.09,6.09,6.09,6.29,2,1000,6090.00,
506480,GULF OIL COR,S ,Q,39.50,40.45,37.55,38.05,38.05,39.30,375,41832,1621999.00,
532425,GULSHAN CHEM,B ,Q,14.70,14.70,13.31,14.70,14.70,14.00,15,458,6484.00,
532457,GULSHAN POLY,B ,Q,83.75,83.95,78.05,78.55,78.25,80.70,36,1523,121693.00,
514116,GUPTA SYNTH.,T ,Q,7.78,7.88,7.26,7.79,7.26,7.51,8,3240,25272.00,
532708,GVK POWERINF,A ,Q,28.20,28.50,27.25,27.45,27.45,28.05,5012,2974096,82785842.00,
532764,GWALIOR CHEM,B ,Q,75.60,79.70,73.00,73.80,73.80,73.90,837,63761,4887187.00,
530117,H.K.FINECHEM,B ,Q,13.85,13.85,13.80,13.80,13.80,14.50,6,1540,21302.00,
532145,H.S.(I) LTD.,B ,Q,8.99,8.99,7.80,8.02,8.00,8.55,23,5501,44555.00,
515147,HALDYN GLASS,S ,Q,43.60,45.85,43.25,43.25,43.25,45.00,8,907,39410.00,
517296,HALONIX     ,B ,Q,46.30,48.35,45.00,45.35,45.45,47.00,46,3349,155175.00,
500177,HANIL E.TEX ,B ,Q,4.00,4.50,4.00,4.19,4.33,4.16,19,4374,18773.00,
514308,HANJER FIBRE,B ,Q,0.96,0.96,0.94,0.94,0.94,0.97,2,1026,984.00,
532770,HANUNG TOYS ,B ,Q,44.50,45.20,42.90,43.10,43.10,43.95,458,38528,1692974.00,
524080,HAR.LEATHER ,B ,Q,7.74,7.74,7.74,7.74,7.74,8.12,8,5002,38715.00,
509597,HARDCASTLE  ,B ,Q,241.50,241.50,241.50,241.50,241.50,230.00,2,20,4830.00,
512604,HARIA EXPORT,S ,Q,4.42,4.44,4.42,4.44,4.44,4.23,6,4500,19970.00,
500178,HARIG CRANK ,B ,Q,0.90,0.91,0.76,0.83,0.82,0.84,224,412563,355231.00,
590043,HARITA SEAT ,S ,Q,41.50,41.60,41.50,41.60,41.60,40.70,5,760,31569.00,
526931,HARIYANA SH.,S ,Q,31.20,32.95,31.20,32.90,32.90,32.45,8,804,26034.00,
500467,HARR.MALAYAL,B ,Q,72.00,72.75,67.55,68.35,67.85,70.00,2945,221635,15595904.00,
532855,HARYA CAPFIN,B ,Q,25.00,27.40,25.00,27.00,26.50,26.10,19,22014,568582.00,
509073,HATHWAY BHAW,B ,Q,7.11,7.11,6.45,6.49,6.49,6.78,5,630,4147.00,
531531,HATSUN AGRO ,B ,Q,49.50,51.90,49.50,50.45,50.00,50.55,14,755,37724.00,
517354,HAVELLSINDIA,B ,Q,230.00,236.40,220.50,223.90,223.90,225.30,2606,124082,28651937.00,
508486,HAWKINS COOK,S ,Q,182.95,183.80,182.50,182.50,182.50,183.00,18,840,153526.00,
532467,HAZ MUL PRO ,TS,Q,4.86,4.86,4.46,4.49,4.46,4.65,12,4249,19325.00,
532334,HB ESTATE DE,B ,Q,29.00,32.00,28.30,28.75,28.60,28.90,28,1523,44682.00,
508956,HB LEAS.PUB ,B ,Q,4.01,4.36,4.01,4.36,4.36,4.16,12,1164,5043.00,
532333,HB PORTFOLIO,B ,Q,28.00,30.00,28.00,28.70,28.70,28.95,19,1187,34644.00,
532216,HB STOCKHOL.,T ,Q,21.30,21.30,21.30,21.30,21.30,22.40,6,1250,26625.00,
517271,HBL P SYS   ,S ,Q,193.20,199.00,188.10,191.20,188.10,198.45,119,4252,823845.00,
500179,HCL INFOSYS ,B ,Q,94.50,102.95,92.00,97.00,97.00,93.45,1311,282354,27492063.00,
532281,HCL TECHNO  ,A ,Q,146.60,146.60,137.00,139.30,139.30,144.95,3631,488240,68700248.00,
500010,HDFC        ,A ,Q,1830.00,1952.00,1825.25,1897.10,1897.10,1841.35,19909,438344,836285483.00,
500180,HDFC BANK   ,A ,Q,1165.00,1199.00,1147.00,1163.30,1163.30,1189.70,6326,323706,376090224.00,
509631,HEG LIMITED*,B ,Q,136.50,139.50,132.75,133.85,133.85,135.45,1057,57421,7806155.00,
532347,HELIOS & MAT,TS,Q,24.20,24.85,23.50,23.70,23.70,24.40,64,13479,325455.00,
520026,HELLA IND   ,B ,Q,137.80,137.80,137.80,137.80,137.80,144.90,2,11,1515.00,
532671,HENKEL INDIA,B ,Q,13.70,14.00,13.31,13.89,13.89,13.96,155,32690,448579.00,
505720,HERC.HOISTS ,B ,Q,132.60,142.85,132.60,135.30,135.30,141.55,326,14333,1975320.00,
519552,HERITAGE FOO,B ,Q,76.00,76.45,70.00,71.45,70.00,73.00,64,4979,358753.00,
500182,HERO HONDA  ,A ,Q,1200.00,1215.00,1180.00,1191.75,1191.75,1194.20,1155,33297,39904811.00,
532129,HEXAWARE TEC,B ,Q,34.20,35.90,33.15,33.95,33.95,33.65,4240,1072843,37264868.00,
511116,HFCLINFOTEL ,TS,Q,8.60,9.44,8.57,8.90,8.87,9.02,40,5639,50225.00,
532859,HGSL        ,B ,Q,163.25,175.00,162.00,171.40,171.40,163.60,155,6623,1125967.00,
504176,HIGH ENERGY ,B ,Q,95.00,100.90,92.75,95.00,95.00,96.70,17,560,53169.00,
524735,HIKAL LTD.  ,B ,Q,200.00,203.75,199.25,199.45,199.25,199.35,37,4684,936837.00,
532847,HILTON MET  ,B ,Q,14.60,15.75,14.50,14.73,14.55,14.61,79,7049,104818.00,
500183,HIMACHAL FUT,B ,Q,9.15,9.21,8.80,8.89,8.88,9.09,867,591736,5341417.00,
500184,HIMADRI CHEM,B ,Q,129.75,130.00,127.00,129.50,129.50,126.15,95,3163,407004.00,
526899,HIMALAYA INT,B ,Q,15.00,15.49,14.40,15.29,15.29,14.98,93,19161,289607.00,
514043,HIMAT.SEIDE ,B ,Q,26.50,27.45,26.50,27.25,27.20,27.45,25,2418,65840.00,
526779,HINAFIL (I) ,T ,Q,0.35,0.35,0.35,0.35,0.35,0.34,4,12000,4200.00,
531979,HIND ALUMIN ,S ,Q,23.75,23.75,21.10,22.25,22.25,22.85,29,1082,24094.00,
500696,HIND UNI LT ,A ,Q,227.75,227.75,220.90,221.65,221.65,225.05,4917,404341,90251629.00,
509635,HIND.COMPOSI,B ,Q,106.05,106.05,106.05,106.05,106.05,101.00,2,300,31815.00,
500185,HIND.CONSTN.,A ,Q,63.05,64.40,60.25,60.70,60.70,61.95,9235,1899326,118502306.00,
513599,HIND.COPPER ,A ,Q,188.00,192.00,178.10,180.35,180.35,185.95,658,23234,4287001.00,
509627,HIND.DORR   ,B ,Q,47.25,49.70,47.25,48.75,47.80,48.15,237,27519,1341856.00,
505725,HIND.EVEREST,T ,Q,19.15,19.15,19.15,19.15,19.15,20.10,1,195,3734.00,
505893,HIND.HARDY  ,B ,Q,38.20,38.20,38.20,38.20,38.20,40.20,1,20,764.00,
526307,HIND.INDUSTR,S ,Q,15.50,15.50,14.90,14.90,14.90,14.97,2,250,3845.00,
500500,HIND.MOTORS ,B ,Q,17.20,17.85,16.75,16.85,16.85,16.90,1142,330026,5698331.00,
515145,HIND.NAT.GLS,S ,Q,536.00,547.00,515.00,525.35,525.00,532.50,28,266,140764.00,
500186,HIND.OIL EXP,B ,Q,91.00,91.80,86.05,86.70,86.70,90.10,1486,141483,12555180.00,
500449,HIND.ORG.CHM,B ,Q,25.00,26.20,24.60,25.45,25.45,24.80,960,239680,6089238.00,
500104,HIND.PETRO  ,A ,Q,260.00,266.00,254.30,263.40,263.40,257.00,2679,197191,51480979.00,
504036,HIND.RECT   ,B ,Q,38.00,39.80,37.70,39.00,39.00,37.40,30,2709,104852.00,
503881,HIND.SYNTEX ,B ,Q,2.28,2.28,2.08,2.23,2.23,2.18,4,231,486.00,
530315,HIND.TIN WRK,S ,Q,21.25,21.50,20.00,20.50,20.70,21.00,72,8914,184331.00,
500440,HINDALCO    ,A ,Q,71.00,73.45,70.30,71.10,71.10,70.45,18474,5307529,380335207.00,
502880,HINDOO.SPIN.,T ,Q,14.75,14.98,13.83,14.00,14.00,14.27,38,9916,146552.00,
500189,HINDUJA VENT,B ,Q,149.00,149.00,138.00,140.10,140.10,143.10,601,36533,5253512.00,
500188,HINDUS.ZI   ,A ,Q,565.00,578.00,556.05,559.70,559.70,559.20,1365,22388,12694418.00,
532041,HINDUSTN BIO,B ,Q,2.36,2.36,2.36,2.36,2.36,2.48,8,1800,4248.00,
530853,HIPOLIN LTD.,S ,Q,14.49,14.70,13.81,14.20,14.40,14.00,7,1055,15016.00,
506170,HIRAN ORGOCH,TS,Q,18.55,18.55,17.00,17.05,17.00,17.70,6,320,5484.00,
523398,HITACHI HOME,B ,Q,52.00,52.50,50.60,51.40,52.00,51.60,104,6773,349056.00,
522073,HI-TECH GEAR,B ,Q,52.30,52.30,52.30,52.30,52.30,52.50,1,13,679.00,
526217,HITECH PLAST,S ,Q,42.40,53.80,42.40,49.30,49.30,45.25,20,1702,83897.00,
532359,HITKIT GLOB ,S ,Q,0.60,0.65,0.58,0.64,0.64,0.61,9,13206,7989.00,
500191,HMT LTD.    ,B ,Q,41.45,44.55,40.55,41.95,41.95,40.90,1141,131647,5596041.00,
522064,HONDA SIEL  ,B ,Q,160.00,160.00,156.00,160.00,160.00,161.90,8,231,36517.00,
517174,HONEYWELL   ,B ,Q,1100.00,1129.30,1100.00,1101.60,1102.05,1101.55,43,581,640159.00,
500193,HOTEL LEELA.,B ,Q,21.90,22.45,21.75,21.85,21.85,21.90,520,86668,1915735.00,
532873,HOUSING DEV ,A ,Q,182.00,188.70,176.25,179.90,179.90,180.25,94638,13381195,2444224304.00,
532761,HOV SERVICES,B ,Q,31.00,31.70,30.30,30.75,30.75,30.85,27,3153,96953.00,
500187,HSIL        ,B ,Q,29.50,29.90,28.85,29.00,29.00,29.05,20,1971,57689.00,
532662,HT MEDIA    ,B ,Q,66.50,68.50,66.20,67.25,67.25,66.50,146,10922,736448.00,
531155,HULTA PHARMA,B ,Q,4.92,4.92,4.46,4.92,4.92,4.69,9,2906,13106.00,
509675,HYD.INDUS   ,B ,Q,183.20,184.80,180.00,182.10,180.55,184.30,132,4980,907923.00,
522219,HYDERFLEXTC ,B ,Q,1.58,1.58,1.58,1.58,1.58,1.51,1,1,1.00,
524019,HYDRO S & S*,S ,Q,35.50,35.50,31.00,31.00,31.00,32.00,13,2550,82247.00,
531524,I.C.S.A. IND,S ,Q,124.00,126.50,121.00,121.75,121.75,122.40,2625,223145,27658766.00,
500199,I.G.PETRO   ,B ,Q,22.65,24.25,22.55,24.05,24.15,22.70,40,5362,127563.00,
532960,IB SECURITIE,B ,Q,29.00,29.50,28.05,28.20,28.20,29.10,1627,387371,11149342.00,
532800,IBN18       ,B ,Q,91.80,99.50,91.80,93.00,92.95,91.50,523,28827,2771534.00,
532679,IBRETAILS   ,B ,Q,14.62,15.20,14.62,15.10,15.05,14.86,42,8452,127659.00,
500710,ICI INDIA   ,B ,Q,480.75,480.75,475.00,475.85,475.85,480.75,23,772,368168.00,
532174,ICICI BANK  ,A ,Q,564.00,567.80,541.50,549.65,549.65,558.65,75857,4628270,2568193647.00,
532835,ICRA        ,B ,Q,608.95,690.00,608.95,645.10,645.10,599.10,4354,90665,59583231.00,
500116,IDBI BANK L ,A ,Q,61.50,64.00,60.65,61.35,61.35,61.05,8767,2959724,185196135.00,
532822,IDEA CELL   ,A ,Q,61.00,61.45,58.50,59.85,59.85,60.65,5241,1342917,80172681.00,
531840,IEC EDU     ,B ,Q,17.00,17.15,16.35,16.65,16.45,18.15,32,6345,105239.00,
507438,IFB AGRO    ,B ,Q,49.30,49.30,49.30,49.30,49.30,49.30,5,300,14790.00,
505726,IFB IND.LTD.,T ,Q,28.85,29.05,28.10,29.05,29.05,27.70,14,2951,85493.00,
500106,IFCI LTD    ,A ,Q,26.60,27.40,25.50,25.85,25.85,26.25,12663,8599554,227138145.00,
532133,IFGL REFRACT,B ,Q,25.00,25.00,21.70,21.95,21.95,22.00,137,18612,414510.00,
511682,IFL PRMOTER ,T ,Q,3.99,3.99,3.99,3.99,3.99,3.99,1,50,199.00,
531998,IFSL LTD.   ,Z ,Q,0.55,0.57,0.54,0.54,0.54,0.56,7,5400,2972.00,
517380,IGARSHI MOT ,T ,Q,16.90,16.90,16.00,16.10,16.10,16.45,5,600,9760.00,
530719,IKF FINANCE ,B ,Q,8.00,8.80,8.00,8.50,8.50,8.39,9,1693,14618.00,
532414,IKF TECHNO  ,B ,Q,3.04,3.09,3.00,3.02,3.06,3.03,445,328313,1002477.00,
511208,IL & FS INVE,B ,Q,115.00,115.00,114.20,114.65,114.75,114.65,20,1677,191991.00,
532653,IL&FS INVTSM,B ,Q,93.55,99.40,93.55,98.70,98.70,97.55,21,646,63559.00,
532614,IMPEX       ,B ,Q,6.85,6.90,6.75,6.82,6.88,6.99,33,8104,55431.00,
517571,IMPPOWERS   ,B ,Q,68.00,68.00,65.75,66.00,68.00,68.40,57,3230,214132.00,
526610,IN HOU PROD ,B ,Q,6.93,6.93,6.40,6.40,6.40,6.60,2,228,1565.00,
531129,INANI MARBLE,B ,Q,29.50,30.50,29.45,29.50,29.50,29.30,16,753,22210.00,
531025,INCA FINLEAS,Z ,Q,187.90,187.90,187.90,187.90,187.90,182.15,1,100,18790.00,
517370,INCAP LTD.  ,B ,Q,12.34,12.34,12.34,12.34,12.34,12.98,2,550,6787.00,
511355,IND CEM CAP ,B ,Q,4.53,4.53,4.53,4.53,4.53,4.32,1,20,90.00,
532636,IND INFOLINE,A ,Q,90.70,93.45,84.00,85.75,85.75,89.45,10838,2356317,209805195.00,
514165,IND.ACRYLICS,T ,Q,3.10,3.20,2.99,3.01,3.01,3.14,34,13751,42129.00,
523465,IND.BANK HSG,B ,Q,8.00,8.85,7.85,8.85,8.85,8.54,6,332,2824.00,
511473,IND.BANK MER,B ,Q,9.62,9.95,9.61,9.73,9.80,9.86,43,9758,95378.00,
509692,IND.CARD    ,B ,Q,60.20,60.20,55.40,57.10,57.10,56.85,28,1739,100506.00,
500201,IND.GLYCOLS ,T ,Q,62.00,64.00,62.00,62.95,62.75,62.65,115,5855,370256.00,
504741,IND.HUME PIP,B ,Q,320.00,327.25,309.60,317.55,312.50,309.60,71,1215,387546.00,
500202,IND.LEAS.DEV,B ,Q,10.00,10.20,10.00,10.20,10.20,10.20,8,5702,58020.00,
524652,IND.SWIFT LT,B ,Q,14.70,15.10,14.60,15.00,15.00,14.70,73,18011,268025.00,
509162,INDAG RUBBER,S ,Q,39.00,40.35,38.50,39.75,40.35,39.00,19,2367,94031.00,
532832,INDBUL REAL ,A ,Q,146.00,152.75,142.65,145.10,145.10,143.85,46238,8392323,1249537774.00,
934774,INDHOTELNCD ,F ,D,92.00,92.00,91.90,91.90,91.90,91.90,2,200,18380.00,
961673,INDHOTELWAR ,F ,B,1.08,1.08,1.08,1.08,1.08,0.90,1,1000,1080.00,
530005,INDIA CEM.  ,A ,Q,110.50,114.15,109.30,110.75,110.75,109.45,3505,378273,42370444.00,
531253,INDIA GELAT.,S ,Q,34.00,34.50,32.00,33.75,33.75,32.30,47,10444,356331.00,
530979,INDIA HOME  ,B ,Q,5.80,5.80,5.56,5.62,5.62,5.53,7,401,2259.00,
590065,INDIA MOTOR ,B ,Q,175.25,194.80,175.25,194.80,194.80,193.70,9,2310,425423.00,
532240,INDIA NIPPON,B ,Q,97.60,107.00,97.60,107.00,107.00,104.70,19,981,103962.00,
501700,INDIA NIVEH ,B ,Q,610.00,610.00,610.00,610.00,610.00,635.25,1,40,24400.00,
532544,INDIABULLS  ,A ,Q,154.80,159.70,153.10,157.30,157.30,152.10,4889,1293788,205400337.00,
506131,INDIACO VEN ,B ,Q,341.00,341.00,341.00,341.00,341.00,325.05,1,25,8525.00,
532814,INDIAN BANK ,A ,Q,97.00,100.90,97.00,100.05,100.05,96.75,1703,546759,54420175.00,
500850,INDIAN HOTEL,A ,Q,53.55,55.00,52.30,52.90,52.90,54.10,1175,182607,9656164.00,
533047,INDIAN MET  ,B ,Q,209.50,219.95,200.25,202.00,202.00,212.35,62,2856,604098.00,
530965,INDIAN OIL  ,A ,Q,431.00,433.00,422.10,424.05,425.00,429.40,515,18780,8059209.00,
532388,INDIAN OVER.,A ,Q,62.95,63.95,62.00,63.10,63.10,62.60,2834,783890,49468880.00,
500319,INDIAN SUCRO,B ,Q,13.70,13.94,13.50,13.80,13.80,13.59,19,3327,45599.00,
524648,INDO AMINES ,S ,Q,11.48,11.49,10.36,10.48,10.90,10.60,20,2275,24763.00,
532658,INDO ASI FU ,B ,Q,32.50,34.85,32.50,32.70,32.70,33.65,73,7939,267297.00,
524342,INDO BORAX  ,S ,Q,45.05,46.00,44.05,44.40,45.00,45.50,24,1106,49666.00,
521016,INDO COUNT  ,B ,Q,4.66,5.42,4.66,5.42,5.42,5.03,8,1005,5039.00,
500207,INDO RAMA   ,B ,Q,25.10,25.10,24.25,24.75,24.85,25.45,46,7134,177919.00,
531084,INDO-CAS.MUL,B ,Q,7.69,7.69,7.69,7.69,7.69,7.33,1,50,384.00,
532100,INDO-CITY IN,S ,Q,2.86,2.93,2.86,2.92,2.92,3.00,4,850,2461.00,
532612,INDOCO REM  ,B ,Q,130.20,130.20,125.00,125.35,125.35,130.85,91,4632,588137.00,
532717,INDOTECHTR  ,B ,Q,238.00,242.10,234.00,240.60,240.60,233.20,662,40537,9684131.00,
532514,INDRA GAS   ,B ,Q,117.00,118.50,115.00,115.35,115.35,116.95,219,13171,1534129.00,
532150,INDRAPRAST  ,B ,Q,31.90,32.90,31.75,31.75,32.00,32.35,131,20823,669959.00,
522165,INDSIL HYD  ,S ,Q,24.50,24.85,23.30,24.55,24.85,23.90,35,4792,115153.00,
532305,IND-SWIFT LA,B ,Q,30.35,30.35,29.30,29.40,29.35,29.95,74,16810,496576.00,
504336,INDTRADECO  ,Z ,Q,0.31,0.32,0.31,0.32,0.32,0.32,4,1132,351.00,
532381,INDUS NETWOR,B ,Q,1.85,1.97,1.79,1.95,1.95,1.88,6,5301,9538.00,
501298,INDUS.&PRUD.,B ,Q,477.00,477.00,477.00,477.00,477.00,477.95,1,21,10017.00,
532821,INDUSFILA   ,B ,Q,23.95,24.60,23.95,24.55,24.60,22.85,7,108,2595.00,
532187,INDUSIND BNK,B ,Q,45.50,45.50,42.95,43.25,43.25,44.90,1144,334899,14760179.00,
506222,INE ABS L   ,B ,Q,95.00,95.00,92.50,92.50,92.50,95.00,27,2451,231220.00,
532777,INFO EDGE   ,B ,Q,535.05,544.95,532.05,539.30,540.00,533.25,49,1224,657608.00,
530703,INFO-DRIVE S,B ,Q,29.40,31.05,29.40,30.45,29.75,30.60,13,3000,91235.00,
509069,INFOMEDIA   ,B ,Q,73.35,75.00,72.30,72.75,74.00,70.25,51,3092,226793.00,
504810,INFORMEDTEC ,B ,Q,8.17,8.99,8.17,8.99,8.99,8.57,2,150,1266.00,
500209,INFOSYS TECH,A ,Q,1588.00,1598.80,1558.00,1573.85,1573.85,1597.95,5328,136811,215520477.00,
532175,INFOTECH EN.,B ,Q,164.00,167.00,160.10,161.95,160.10,164.45,37,1460,239468.00,
530643,INFOTREK SYS,B ,Q,11.82,11.82,11.41,11.41,11.41,12.01,40,122185,1394214.00,
532659,INFRA DEVFIN,A ,Q,89.70,95.75,87.00,93.80,93.80,89.15,36824,9757369,902552176.00,
631807,ING VYSYA BA,B ,Q,145.00,145.00,145.00,145.00,145.00,145.00,2,47460,6881700.00,
531807,ING VYSYA BN,B ,Q,142.00,148.70,132.00,136.60,136.60,143.35,666,46157,6626645.00,
500210,INGERSOLL   ,B ,Q,267.05,270.00,266.00,267.00,266.50,270.40,62,1838,492208.00,
531929,INNOCORP L  ,B ,Q,7.05,7.75,7.05,7.25,7.25,7.78,4,1500,11329.00,
519210,INNOVA FOOD ,B ,Q,26.50,27.80,26.50,27.80,27.80,26.50,8,260,7084.00,
532706,INOX LEISURE,B ,Q,34.00,34.80,33.35,33.70,33.70,34.05,296,34062,1162714.00,
532851,INSECTCID   ,B ,Q,38.30,39.85,38.30,38.55,38.50,40.35,5,233,8964.00,
500211,INSILCO LTD.,T ,Q,8.35,8.35,7.90,8.20,8.20,8.00,25,8551,68892.00,
509709,INT.CONVEYOR,B ,Q,116.90,122.95,116.90,122.95,122.95,123.00,3,215,25629.00,
523770,INTEDIGITAL ,B ,Q,3.16,3.16,3.15,3.15,3.15,3.31,6,450,1417.00,
500212,INTEG.FIN.SE,B ,Q,15.10,15.10,15.10,15.10,15.10,14.96,1,20,302.00,
511031,INTEG.FINANC,B ,Q,3.70,4.00,3.55,3.98,3.98,3.60,10,4450,16866.00,
517250,INTEGRA.HIND,B ,Q,186.00,186.90,183.00,186.90,186.90,178.00,5,494,92048.00,
532326,INTENS TECH ,TS,Q,12.95,13.00,12.21,12.27,12.25,12.51,31,10391,129855.00,
532072,INTER DIGI  ,S ,Q,1.67,1.67,1.66,1.66,1.66,1.59,5,2176,3632.00,
526859,INTER ST.FIN,B ,Q,0.65,0.65,0.65,0.65,0.65,0.67,1,1500,975.00,
505737,INTER.COMBUS,B ,Q,131.85,132.00,125.00,128.15,128.00,129.20,63,3084,400446.00,
500213,INTER.TRAVEL,S ,Q,75.00,75.00,68.35,68.95,68.85,68.95,22,1171,80843.00,
530519,INTERFACE FN,B ,Q,0.42,0.42,0.38,0.38,0.38,0.40,7,6038,2457.00,
526512,INTERLINK PE,Z ,Q,10.60,10.60,9.60,10.60,10.60,10.10,5,1100,11380.00,
526185,INTL HOMETEX,S ,Q,2.38,2.38,2.17,2.37,2.37,2.28,7,3102,7161.00,
512219,INUSVISTA   ,T ,Q,23.30,23.30,23.30,23.30,23.30,24.50,3,200,4660.00,
504786,INVEST &PREC,B ,Q,46.00,46.00,44.00,46.00,46.00,45.10,16,3240,147402.00,
523844,INVICTA MED ,B ,Q,5.25,5.78,5.25,5.78,5.78,5.51,2,215,1136.00,
531398,INWINEX PH  ,T ,Q,2.75,2.75,2.75,2.75,2.75,2.87,1,100,275.00,
524164,IOL CHEM PH ,B ,Q,87.15,88.30,87.00,88.15,88.15,89.00,95,45095,3968361.00,
512185,IOL NET COM ,B ,Q,36.00,37.40,34.75,35.25,35.20,36.15,106,7430,267171.00,
